container_id,bol,empty_return_date,cost_attribute_code,cost_amount_usd
CONT1000875,BOL2024100875,2025-10-08,BASE,5011.81
CONT1000875,BOL2024100875,2025-10-08,FUEL,933.76
CONT1000875,BOL2024100875,2025-10-08,CHASSIS,574.73
CONT1000876,BOL2024100876,2024-10-23,BASE,2945.73
CONT1000876,BOL2024100876,2024-10-23,FUEL,440.32
CONT1000876,BOL2024100876,2024-10-23,STORAGE,244.84
CONT1000877,BOL2024100877,2024-07-20,BASE,2982.15
CONT1000877,BOL2024100877,2024-07-20,FUEL,310.18
CONT1000877,BOL2024100877,2024-07-20,PRE_PULL,558.79
CONT1000878,BOL2024100878,2024-07-16,BASE,3662.13
CONT1000878,BOL2024100878,2024-07-16,FUEL,605.45
CONT1000878,BOL2024100878,2024-07-16,CHASSIS,534.16
CONT1000879,BOL2024100879,2025-06-20,BASE,3912.76
CONT1000879,BOL2024100879,2025-06-20,FUEL,366.4
CONT1000879,BOL2024100879,2025-06-20,CHASSIS,496.7
CONT1000880,BOL2024100880,2025-04-18,BASE,4912.12
CONT1000880,BOL2024100880,2025-04-18,FUEL,805.49
CONT1000880,BOL2024100880,2025-04-18,DETENTION,1807.59
CONT1000880,BOL2024100880,2025-04-18,PRE_PULL,874.31
CONT1000881,BOL2024100881,2025-06-25,BASE,2540.34
CONT1000881,BOL2024100881,2025-06-25,FUEL,521.27
CONT1000881,BOL2024100881,2025-06-25,DEMURRAGE,287.92
CONT1000882,BOL2024100882,2024-11-15,BASE,5122.38
CONT1000882,BOL2024100882,2024-11-15,FUEL,752.79
CONT1000882,BOL2024100882,2024-11-15,DETENTION,587.8
CONT1000882,BOL2024100882,2024-11-15,PRE_PULL,587.15
CONT1000882,BOL2024100882,2024-11-15,CHASSIS,646.58
CONT1000883,BOL2024100883,2024-06-15,BASE,6219.86
CONT1000883,BOL2024100883,2024-06-15,FUEL,1240.19
CONT1000883,BOL2024100883,2024-06-15,PRE_PULL,489.65
CONT1000883,BOL2024100883,2024-06-15,CHASSIS,404.38
CONT1000884,BOL2024100884,2025-07-14,BASE,8519.46
CONT1000884,BOL2024100884,2025-07-14,FUEL,1172.79
CONT1000884,BOL2024100884,2025-07-14,CHASSIS,206.59
CONT1000885,BOL2024100885,2025-06-12,BASE,4682.19
CONT1000885,BOL2024100885,2025-06-12,FUEL,792.39
CONT1000886,BOL2024100886,2025-04-22,BASE,3581.95
CONT1000886,BOL2024100886,2025-04-22,FUEL,479.92
CONT1000886,BOL2024100886,2025-04-22,CHASSIS,518.35
CONT1000886,BOL2024100886,2025-04-22,ACCESSORIAL,644.67
CONT1000887,BOL2024100887,2025-01-26,BASE,4510.9
CONT1000887,BOL2024100887,2025-01-26,FUEL,850.94
CONT1000887,BOL2024100887,2025-01-26,PRE_PULL,530.94
CONT1000887,BOL2024100887,2025-01-26,CHASSIS,395.77
CONT1000887,BOL2024100887,2025-01-26,ACCESSORIAL,206.52
CONT1000888,BOL2024100888,2024-11-28,BASE,4620.98
CONT1000888,BOL2024100888,2024-11-28,FUEL,421.49
CONT1000888,BOL2024100888,2024-11-28,PRE_PULL,471.0
CONT1000888,BOL2024100888,2024-11-28,CHASSIS,332.67
CONT1000889,BOL2024100889,2025-10-14,BASE,5176.22
CONT1000889,BOL2024100889,2025-10-14,FUEL,610.89
CONT1000889,BOL2024100889,2025-10-14,PRE_PULL,556.75
CONT1000889,BOL2024100889,2025-10-14,CHASSIS,236.31
CONT1000890,BOL2024100890,2024-03-01,BASE,3110.19
CONT1000890,BOL2024100890,2024-03-01,FUEL,469.32
CONT1000890,BOL2024100890,2024-03-01,PRE_PULL,1010.66
CONT1000891,BOL2024100891,2024-09-14,BASE,2744.0
CONT1000891,BOL2024100891,2024-09-14,FUEL,568.33
CONT1000891,BOL2024100891,2024-09-14,CHASSIS,313.56
CONT1000892,BOL2024100892,2025-06-18,BASE,4684.2
CONT1000892,BOL2024100892,2025-06-18,FUEL,688.02
CONT1000892,BOL2024100892,2025-06-18,CHASSIS,195.26
CONT1000893,BOL2024100893,2024-04-27,BASE,3739.49
CONT1000893,BOL2024100893,2024-04-27,FUEL,633.08
CONT1000893,BOL2024100893,2024-04-27,ACCESSORIAL,279.33
CONT1000894,BOL2024100894,2025-12-18,BASE,4495.5
CONT1000894,BOL2024100894,2025-12-18,FUEL,506.03
CONT1000894,BOL2024100894,2025-12-18,PRE_PULL,539.55
CONT1000894,BOL2024100894,2025-12-18,CHASSIS,161.47
CONT1000894,BOL2024100894,2025-12-18,ACCESSORIAL,776.67
CONT1000895,BOL2024100895,2025-05-26,BASE,4948.66
CONT1000895,BOL2024100895,2025-05-26,FUEL,918.04
CONT1000895,BOL2024100895,2025-05-26,CHASSIS,552.51
CONT1000896,BOL2024100896,2024-03-08,BASE,2877.76
CONT1000896,BOL2024100896,2024-03-08,FUEL,269.86
CONT1000896,BOL2024100896,2024-03-08,PRE_PULL,995.06
CONT1000896,BOL2024100896,2024-03-08,CHASSIS,623.9
CONT1000896,BOL2024100896,2024-03-08,ACCESSORIAL,190.18
CONT1000897,BOL2024100897,2025-08-18,BASE,2755.76
CONT1000897,BOL2024100897,2025-08-18,FUEL,354.06
CONT1000897,BOL2024100897,2025-08-18,DEMURRAGE,346.55
CONT1000897,BOL2024100897,2025-08-18,DETENTION,271.92
CONT1000897,BOL2024100897,2025-08-18,PRE_PULL,1078.55
CONT1000897,BOL2024100897,2025-08-18,ACCESSORIAL,695.84
CONT1000898,BOL2024100898,2024-08-20,BASE,4968.36
CONT1000898,BOL2024100898,2024-08-20,FUEL,457.74
CONT1000898,BOL2024100898,2024-08-20,PRE_PULL,995.93
CONT1000898,BOL2024100898,2024-08-20,CHASSIS,627.53
CONT1000899,BOL2024100899,2025-05-10,BASE,4253.37
CONT1000899,BOL2024100899,2025-05-10,FUEL,456.01
CONT1000900,BOL2024100900,2024-09-24,BASE,4867.02
CONT1000900,BOL2024100900,2024-09-24,FUEL,475.04
CONT1000900,BOL2024100900,2024-09-24,CHASSIS,605.63
CONT1000901,BOL2024100901,2024-11-03,BASE,3125.04
CONT1000901,BOL2024100901,2024-11-03,FUEL,640.02
CONT1000901,BOL2024100901,2024-11-03,CHASSIS,506.71
CONT1000902,BOL2024100902,2024-07-01,BASE,9304.67
CONT1000902,BOL2024100902,2024-07-01,FUEL,1843.45
CONT1000902,BOL2024100902,2024-07-01,PRE_PULL,927.97
CONT1000902,BOL2024100902,2024-07-01,CHASSIS,486.22
CONT1000903,BOL2024100903,2025-06-18,BASE,3299.12
CONT1000903,BOL2024100903,2025-06-18,FUEL,408.62
CONT1000903,BOL2024100903,2025-06-18,CHASSIS,449.82
CONT1000903,BOL2024100903,2025-06-18,ACCESSORIAL,722.63
CONT1000904,BOL2024100904,2024-09-28,BASE,5020.0
CONT1000904,BOL2024100904,2024-09-28,FUEL,571.15
CONT1000904,BOL2024100904,2024-09-28,CHASSIS,146.52
CONT1000905,BOL2024100905,2025-05-04,BASE,6490.88
CONT1000905,BOL2024100905,2025-05-04,FUEL,1041.21
CONT1000905,BOL2024100905,2025-05-04,PRE_PULL,488.68
CONT1000906,BOL2024100906,2025-02-21,BASE,7984.9
CONT1000906,BOL2024100906,2025-02-21,FUEL,1371.49
CONT1000906,BOL2024100906,2025-02-21,PRE_PULL,805.21
CONT1000906,BOL2024100906,2025-02-21,CHASSIS,613.5
CONT1000907,BOL2024100907,2025-08-07,BASE,2903.66
CONT1000907,BOL2024100907,2025-08-07,FUEL,380.86
CONT1000907,BOL2024100907,2025-08-07,PRE_PULL,1072.4
CONT1000908,BOL2024100908,2024-11-17,BASE,4037.81
CONT1000908,BOL2024100908,2024-11-17,FUEL,724.59
CONT1000908,BOL2024100908,2024-11-17,CHASSIS,328.93
CONT1000909,BOL2024100909,2024-12-03,BASE,3894.57
CONT1000909,BOL2024100909,2024-12-03,FUEL,711.3
CONT1000909,BOL2024100909,2024-12-03,DETENTION,594.03
CONT1000909,BOL2024100909,2024-12-03,CHASSIS,377.3
CONT1000909,BOL2024100909,2024-12-03,ACCESSORIAL,566.67
CONT1000910,BOL2024100910,2025-11-18,BASE,3663.83
CONT1000910,BOL2024100910,2025-11-18,FUEL,696.22
CONT1000910,BOL2024100910,2025-11-18,STORAGE,103.55
CONT1000910,BOL2024100910,2025-11-18,PRE_PULL,439.76
CONT1000910,BOL2024100910,2025-11-18,CHASSIS,164.8
CONT1000911,BOL2024100911,2024-04-14,BASE,5142.11
CONT1000911,BOL2024100911,2024-04-14,FUEL,542.49
CONT1000911,BOL2024100911,2024-04-14,PRE_PULL,1219.41
CONT1000911,BOL2024100911,2024-04-14,CHASSIS,142.24
CONT1000912,BOL2024100912,2024-11-16,BASE,4351.29
CONT1000912,BOL2024100912,2024-11-16,FUEL,947.4
CONT1000912,BOL2024100912,2024-11-16,CHASSIS,547.89
CONT1000913,BOL2024100913,2024-05-13,BASE,8290.91
CONT1000913,BOL2024100913,2024-05-13,FUEL,800.07
CONT1000913,BOL2024100913,2024-05-13,DEMURRAGE,883.55
CONT1000913,BOL2024100913,2024-05-13,PRE_PULL,394.54
CONT1000914,BOL2024100914,2025-07-22,BASE,4708.26
CONT1000914,BOL2024100914,2025-07-22,FUEL,602.07
CONT1000914,BOL2024100914,2025-07-22,DETENTION,950.77
CONT1000914,BOL2024100914,2025-07-22,CHASSIS,614.24
CONT1000915,BOL2024100915,2024-06-01,BASE,4075.14
CONT1000915,BOL2024100915,2024-06-01,FUEL,553.52
CONT1000915,BOL2024100915,2024-06-01,DEMURRAGE,1678.67
CONT1000915,BOL2024100915,2024-06-01,CHASSIS,214.45
CONT1000916,BOL2024100916,2024-05-01,BASE,3291.35
CONT1000916,BOL2024100916,2024-05-01,FUEL,675.21
CONT1000916,BOL2024100916,2024-05-01,PRE_PULL,794.59
CONT1000916,BOL2024100916,2024-05-01,CHASSIS,211.51
CONT1000917,BOL2024100917,2025-03-11,BASE,2797.89
CONT1000917,BOL2024100917,2025-03-11,FUEL,430.85
CONT1000917,BOL2024100917,2025-03-11,DEMURRAGE,1086.42
CONT1000917,BOL2024100917,2025-03-11,STORAGE,359.89
CONT1000917,BOL2024100917,2025-03-11,CHASSIS,415.5
CONT1000918,BOL2024100918,2024-03-19,BASE,2909.01
CONT1000918,BOL2024100918,2024-03-19,FUEL,269.93
CONT1000918,BOL2024100918,2024-03-19,CHASSIS,199.32
CONT1000918,BOL2024100918,2024-03-19,ACCESSORIAL,175.87
CONT1000919,BOL2024100919,2024-09-12,BASE,2893.21
CONT1000919,BOL2024100919,2024-09-12,FUEL,515.82
CONT1000919,BOL2024100919,2024-09-12,PRE_PULL,881.99
CONT1000920,BOL2024100920,2024-08-01,BASE,4208.94
CONT1000920,BOL2024100920,2024-08-01,FUEL,843.89
CONT1000920,BOL2024100920,2024-08-01,CHASSIS,601.65
CONT1000921,BOL2024100921,2024-06-20,BASE,4472.11
CONT1000921,BOL2024100921,2024-06-20,FUEL,403.37
CONT1000921,BOL2024100921,2024-06-20,CHASSIS,227.25
CONT1000922,BOL2024100922,2025-02-04,BASE,3211.71
CONT1000922,BOL2024100922,2025-02-04,FUEL,415.16
CONT1000922,BOL2024100922,2025-02-04,PRE_PULL,624.26
CONT1000922,BOL2024100922,2025-02-04,CHASSIS,565.53
CONT1000923,BOL2024100923,2025-01-11,BASE,3797.47
CONT1000923,BOL2024100923,2025-01-11,FUEL,637.59
CONT1000923,BOL2024100923,2025-01-11,PRE_PULL,360.57
CONT1000923,BOL2024100923,2025-01-11,CHASSIS,366.25
CONT1000924,BOL2024100924,2025-03-23,BASE,4652.43
CONT1000924,BOL2024100924,2025-03-23,FUEL,424.96
CONT1000924,BOL2024100924,2025-03-23,CHASSIS,445.34
CONT1000925,BOL2024100925,2025-10-28,BASE,3457.06
CONT1000925,BOL2024100925,2025-10-28,FUEL,539.21
CONT1000925,BOL2024100925,2025-10-28,DEMURRAGE,1052.72
CONT1000925,BOL2024100925,2025-10-28,DETENTION,1597.41
CONT1000926,BOL2024100926,2024-05-22,BASE,3277.02
CONT1000926,BOL2024100926,2024-05-22,FUEL,630.64
CONT1000926,BOL2024100926,2024-05-22,CHASSIS,383.32
CONT1000927,BOL2024100927,2025-02-19,BASE,4146.96
CONT1000927,BOL2024100927,2025-02-19,FUEL,860.46
CONT1000927,BOL2024100927,2025-02-19,PRE_PULL,734.42
CONT1000928,BOL2024100928,2024-06-22,BASE,4242.21
CONT1000928,BOL2024100928,2024-06-22,FUEL,470.01
CONT1000928,BOL2024100928,2024-06-22,CHASSIS,339.48
CONT1000928,BOL2024100928,2024-06-22,ACCESSORIAL,293.69
CONT1000929,BOL2024100929,2025-05-20,BASE,3666.58
CONT1000929,BOL2024100929,2025-05-20,FUEL,567.37
CONT1000929,BOL2024100929,2025-05-20,CHASSIS,541.24
CONT1000930,BOL2024100930,2025-02-20,BASE,2848.05
CONT1000930,BOL2024100930,2025-02-20,FUEL,389.13
CONT1000930,BOL2024100930,2025-02-20,PRE_PULL,365.78
CONT1000931,BOL2024100931,2025-05-14,BASE,2625.55
CONT1000931,BOL2024100931,2025-05-14,FUEL,372.61
CONT1000932,BOL2024100932,2024-09-14,BASE,2796.93
CONT1000932,BOL2024100932,2024-09-14,FUEL,471.55
CONT1000932,BOL2024100932,2024-09-14,DEMURRAGE,680.9
CONT1000932,BOL2024100932,2024-09-14,CHASSIS,423.53
CONT1000933,BOL2024100933,2025-05-31,BASE,4996.85
CONT1000933,BOL2024100933,2025-05-31,FUEL,547.75
CONT1000933,BOL2024100933,2025-05-31,PRE_PULL,455.32
CONT1000933,BOL2024100933,2025-05-31,CHASSIS,290.97
CONT1000934,BOL2024100934,2025-05-17,BASE,4821.12
CONT1000934,BOL2024100934,2025-05-17,FUEL,1016.11
CONT1000935,BOL2024100935,2024-03-01,BASE,3011.43
CONT1000935,BOL2024100935,2024-03-01,FUEL,330.39
CONT1000935,BOL2024100935,2024-03-01,PRE_PULL,634.22
CONT1000935,BOL2024100935,2024-03-01,ACCESSORIAL,595.28
CONT1000936,BOL2024100936,2024-03-12,BASE,4028.38
CONT1000936,BOL2024100936,2024-03-12,FUEL,484.36
CONT1000936,BOL2024100936,2024-03-12,CHASSIS,365.53
CONT1000937,BOL2024100937,2024-05-13,BASE,4416.56
CONT1000937,BOL2024100937,2024-05-13,FUEL,486.01
CONT1000937,BOL2024100937,2024-05-13,DETENTION,247.95
CONT1000938,BOL2024100938,2025-08-16,BASE,7725.39
CONT1000938,BOL2024100938,2025-08-16,FUEL,993.22
CONT1000938,BOL2024100938,2025-08-16,PRE_PULL,388.47
CONT1000938,BOL2024100938,2025-08-16,CHASSIS,319.8
CONT1000939,BOL2024100939,2024-06-08,BASE,3338.63
CONT1000939,BOL2024100939,2024-06-08,FUEL,412.98
CONT1000939,BOL2024100939,2024-06-08,DEMURRAGE,1583.19
CONT1000939,BOL2024100939,2024-06-08,DETENTION,1263.4
CONT1000939,BOL2024100939,2024-06-08,STORAGE,525.44
CONT1000939,BOL2024100939,2024-06-08,PRE_PULL,534.29
CONT1000940,BOL2024100940,2024-03-14,BASE,2699.51
CONT1000940,BOL2024100940,2024-03-14,FUEL,472.71
CONT1000940,BOL2024100940,2024-03-14,CHASSIS,143.11
CONT1000941,BOL2024100941,2024-03-29,BASE,4006.91
CONT1000941,BOL2024100941,2024-03-29,FUEL,804.25
CONT1000941,BOL2024100941,2024-03-29,DETENTION,752.19
CONT1000941,BOL2024100941,2024-03-29,PRE_PULL,491.33
CONT1000941,BOL2024100941,2024-03-29,CHASSIS,554.03
CONT1000942,BOL2024100942,2025-11-25,BASE,2634.38
CONT1000942,BOL2024100942,2025-11-25,FUEL,528.37
CONT1000943,BOL2024100943,2025-11-11,BASE,5059.32
CONT1000943,BOL2024100943,2025-11-11,FUEL,569.05
CONT1000943,BOL2024100943,2025-11-11,CHASSIS,317.22
CONT1000944,BOL2024100944,2024-05-15,BASE,3229.0
CONT1000944,BOL2024100944,2024-05-15,FUEL,568.81
CONT1000944,BOL2024100944,2024-05-15,DEMURRAGE,424.3
CONT1000944,BOL2024100944,2024-05-15,STORAGE,166.13
CONT1000945,BOL2024100945,2025-02-07,BASE,8887.73
CONT1000945,BOL2024100945,2025-02-07,FUEL,1427.79
CONT1000945,BOL2024100945,2025-02-07,CHASSIS,645.46
CONT1000946,BOL2024100946,2024-05-14,BASE,3234.27
CONT1000946,BOL2024100946,2024-05-14,FUEL,294.63
CONT1000946,BOL2024100946,2024-05-14,DEMURRAGE,1856.95
CONT1000946,BOL2024100946,2024-05-14,DETENTION,1263.95
CONT1000946,BOL2024100946,2024-05-14,PRE_PULL,833.51
CONT1000946,BOL2024100946,2024-05-14,CHASSIS,326.42
CONT1000947,BOL2024100947,2025-08-10,BASE,5168.7
CONT1000947,BOL2024100947,2025-08-10,FUEL,969.18
CONT1000947,BOL2024100947,2025-08-10,CHASSIS,142.57
CONT1000948,BOL2024100948,2025-09-28,BASE,3487.15
CONT1000948,BOL2024100948,2025-09-28,FUEL,572.25
CONT1000948,BOL2024100948,2025-09-28,CHASSIS,354.39
CONT1000949,BOL2024100949,2025-04-21,BASE,3868.37
CONT1000949,BOL2024100949,2025-04-21,FUEL,471.14
CONT1000949,BOL2024100949,2025-04-21,ACCESSORIAL,485.79
CONT1000950,BOL2024100950,2025-06-05,BASE,4572.63
CONT1000950,BOL2024100950,2025-06-05,FUEL,982.06
CONT1000950,BOL2024100950,2025-06-05,CHASSIS,269.34
CONT1000950,BOL2024100950,2025-06-05,ACCESSORIAL,751.36
CONT1000951,BOL2024100951,2025-09-05,BASE,4497.02
CONT1000951,BOL2024100951,2025-09-05,FUEL,857.85
CONT1000952,BOL2024100952,2025-08-19,BASE,4068.22
CONT1000952,BOL2024100952,2025-08-19,FUEL,749.16
CONT1000953,BOL2024100953,2025-01-08,BASE,3229.34
CONT1000953,BOL2024100953,2025-01-08,FUEL,366.33
CONT1000953,BOL2024100953,2025-01-08,PRE_PULL,993.37
CONT1000954,BOL2024100954,2025-10-24,BASE,3621.13
CONT1000954,BOL2024100954,2025-10-24,FUEL,394.08
CONT1000954,BOL2024100954,2025-10-24,DETENTION,168.86
CONT1000954,BOL2024100954,2025-10-24,STORAGE,82.74
CONT1000954,BOL2024100954,2025-10-24,PRE_PULL,971.16
CONT1000954,BOL2024100954,2025-10-24,CHASSIS,144.1
CONT1000955,BOL2024100955,2025-02-21,BASE,2856.67
CONT1000955,BOL2024100955,2025-02-21,FUEL,351.03
CONT1000955,BOL2024100955,2025-02-21,DEMURRAGE,373.04
CONT1000955,BOL2024100955,2025-02-21,ACCESSORIAL,175.7
CONT1000956,BOL2024100956,2024-12-05,BASE,4451.67
CONT1000956,BOL2024100956,2024-12-05,FUEL,943.29
CONT1000956,BOL2024100956,2024-12-05,CHASSIS,167.73
CONT1000957,BOL2024100957,2024-02-14,BASE,8854.69
CONT1000957,BOL2024100957,2024-02-14,FUEL,1310.91
CONT1000958,BOL2024100958,2025-09-20,BASE,4046.76
CONT1000958,BOL2024100958,2025-09-20,FUEL,676.73
CONT1000958,BOL2024100958,2025-09-20,DEMURRAGE,2514.21
CONT1000958,BOL2024100958,2025-09-20,DETENTION,2069.88
CONT1000958,BOL2024100958,2025-09-20,PRE_PULL,936.52
CONT1000959,BOL2024100959,2025-01-31,BASE,3838.32
CONT1000959,BOL2024100959,2025-01-31,FUEL,444.83
CONT1000959,BOL2024100959,2025-01-31,CHASSIS,150.22
CONT1000960,BOL2024100960,2024-10-28,BASE,4850.51
CONT1000960,BOL2024100960,2024-10-28,FUEL,702.8
CONT1000960,BOL2024100960,2024-10-28,PRE_PULL,1013.75
CONT1000961,BOL2024100961,2025-04-04,BASE,4486.35
CONT1000961,BOL2024100961,2025-04-04,FUEL,815.66
CONT1000961,BOL2024100961,2025-04-04,CHASSIS,122.85
CONT1000962,BOL2024100962,2025-06-17,BASE,5021.49
CONT1000962,BOL2024100962,2025-06-17,FUEL,940.22
CONT1000962,BOL2024100962,2025-06-17,ACCESSORIAL,236.98
CONT1000963,BOL2024100963,2024-06-07,BASE,3508.88
CONT1000963,BOL2024100963,2024-06-07,FUEL,714.01
CONT1000963,BOL2024100963,2024-06-07,DEMURRAGE,1122.03
CONT1000963,BOL2024100963,2024-06-07,DETENTION,719.45
CONT1000963,BOL2024100963,2024-06-07,STORAGE,1047.69
CONT1000963,BOL2024100963,2024-06-07,CHASSIS,263.18
CONT1000964,BOL2024100964,2025-03-04,BASE,4881.63
CONT1000964,BOL2024100964,2025-03-04,FUEL,1009.95
CONT1000964,BOL2024100964,2025-03-04,DEMURRAGE,202.56
CONT1000964,BOL2024100964,2025-03-04,DETENTION,135.32
CONT1000964,BOL2024100964,2025-03-04,PRE_PULL,495.65
CONT1000965,BOL2024100965,2025-04-01,BASE,3570.2
CONT1000965,BOL2024100965,2025-04-01,FUEL,697.41
CONT1000965,BOL2024100965,2025-04-01,CHASSIS,469.79
CONT1000966,BOL2024100966,2024-03-08,BASE,3980.75
CONT1000966,BOL2024100966,2024-03-08,FUEL,674.7
CONT1000966,BOL2024100966,2024-03-08,DETENTION,625.55
CONT1000967,BOL2024100967,2024-03-25,BASE,3895.15
CONT1000967,BOL2024100967,2024-03-25,FUEL,569.41
CONT1000967,BOL2024100967,2024-03-25,PRE_PULL,1030.66
CONT1000967,BOL2024100967,2024-03-25,CHASSIS,614.79
CONT1000968,BOL2024100968,2024-07-09,BASE,4801.82
CONT1000968,BOL2024100968,2024-07-09,FUEL,542.85
CONT1000969,BOL2024100969,2025-07-03,BASE,8945.47
CONT1000969,BOL2024100969,2025-07-03,FUEL,1388.41
CONT1000969,BOL2024100969,2025-07-03,CHASSIS,476.78
CONT1000970,BOL2024100970,2024-06-23,BASE,4871.74
CONT1000970,BOL2024100970,2024-06-23,FUEL,567.56
CONT1000970,BOL2024100970,2024-06-23,CHASSIS,335.98
CONT1000971,BOL2024100971,2025-08-26,BASE,8310.82
CONT1000971,BOL2024100971,2025-08-26,FUEL,1294.29
CONT1000971,BOL2024100971,2025-08-26,CHASSIS,588.13
CONT1000972,BOL2024100972,2024-06-19,BASE,9328.33
CONT1000972,BOL2024100972,2024-06-19,FUEL,1946.79
CONT1000972,BOL2024100972,2024-06-19,CHASSIS,213.83
CONT1000972,BOL2024100972,2024-06-19,ACCESSORIAL,435.71
CONT1000973,BOL2024100973,2024-09-02,BASE,3093.93
CONT1000973,BOL2024100973,2024-09-02,FUEL,500.53
CONT1000973,BOL2024100973,2024-09-02,PRE_PULL,350.74
CONT1000974,BOL2024100974,2025-05-05,BASE,2608.28
CONT1000974,BOL2024100974,2025-05-05,FUEL,287.32
CONT1000975,BOL2024100975,2025-04-23,BASE,2963.15
CONT1000975,BOL2024100975,2025-04-23,FUEL,353.59
CONT1000976,BOL2024100976,2025-10-27,BASE,2677.62
CONT1000976,BOL2024100976,2025-10-27,FUEL,429.15
CONT1000976,BOL2024100976,2025-10-27,PRE_PULL,664.39
CONT1000976,BOL2024100976,2025-10-27,CHASSIS,219.02
CONT1000977,BOL2024100977,2025-11-05,BASE,4464.08
CONT1000977,BOL2024100977,2025-11-05,FUEL,824.44
CONT1000977,BOL2024100977,2025-11-05,CHASSIS,400.03
CONT1000978,BOL2024100978,2024-09-13,BASE,3311.03
CONT1000978,BOL2024100978,2024-09-13,FUEL,701.69
CONT1000978,BOL2024100978,2024-09-13,CHASSIS,335.21
CONT1000979,BOL2024100979,2024-05-17,BASE,9009.57
CONT1000979,BOL2024100979,2024-05-17,FUEL,1388.29
CONT1000979,BOL2024100979,2024-05-17,CHASSIS,464.84
CONT1000980,BOL2024100980,2024-06-11,BASE,3582.98
CONT1000980,BOL2024100980,2024-06-11,FUEL,615.52
CONT1000980,BOL2024100980,2024-06-11,PRE_PULL,1092.97
CONT1000980,BOL2024100980,2024-06-11,CHASSIS,208.54
CONT1000981,BOL2024100981,2024-09-27,BASE,4177.45
CONT1000981,BOL2024100981,2024-09-27,FUEL,883.38
CONT1000981,BOL2024100981,2024-09-27,PRE_PULL,1120.67
CONT1000981,BOL2024100981,2024-09-27,CHASSIS,551.01
CONT1000981,BOL2024100981,2024-09-27,ACCESSORIAL,278.0
CONT1000982,BOL2024100982,2024-11-14,BASE,5152.78
CONT1000982,BOL2024100982,2024-11-14,FUEL,549.11
CONT1000982,BOL2024100982,2024-11-14,DEMURRAGE,1230.0
CONT1000982,BOL2024100982,2024-11-14,CHASSIS,181.89
CONT1000983,BOL2024100983,2024-03-29,BASE,4971.02
CONT1000983,BOL2024100983,2024-03-29,FUEL,896.39
CONT1000983,BOL2024100983,2024-03-29,CHASSIS,634.07
CONT1000984,BOL2024100984,2025-11-03,BASE,6769.3
CONT1000984,BOL2024100984,2025-11-03,FUEL,1360.09
CONT1000984,BOL2024100984,2025-11-03,CHASSIS,406.74
CONT1000985,BOL2024100985,2025-12-25,BASE,3236.94
CONT1000985,BOL2024100985,2025-12-25,FUEL,569.37
CONT1000986,BOL2024100986,2024-10-12,BASE,4456.39
CONT1000986,BOL2024100986,2024-10-12,FUEL,410.71
CONT1000986,BOL2024100986,2024-10-12,CHASSIS,491.79
CONT1000986,BOL2024100986,2024-10-12,ACCESSORIAL,376.42
CONT1000987,BOL2024100987,2025-07-12,BASE,4348.61
CONT1000987,BOL2024100987,2025-07-12,FUEL,856.05
CONT1000987,BOL2024100987,2025-07-12,DEMURRAGE,365.66
CONT1000987,BOL2024100987,2025-07-12,STORAGE,177.86
CONT1000987,BOL2024100987,2025-07-12,CHASSIS,307.57
CONT1000988,BOL2024100988,2025-06-03,BASE,4722.41
CONT1000988,BOL2024100988,2025-06-03,FUEL,509.96
CONT1000988,BOL2024100988,2025-06-03,PRE_PULL,533.73
CONT1000988,BOL2024100988,2025-06-03,CHASSIS,446.87
CONT1000989,BOL2024100989,2024-12-25,BASE,4060.89
CONT1000989,BOL2024100989,2024-12-25,FUEL,835.91
CONT1000990,BOL2024100990,2024-03-02,BASE,3361.6
CONT1000990,BOL2024100990,2024-03-02,FUEL,400.22
CONT1000990,BOL2024100990,2024-03-02,CHASSIS,475.72
CONT1000991,BOL2024100991,2024-10-16,BASE,4159.17
CONT1000991,BOL2024100991,2024-10-16,FUEL,379.21
CONT1000992,BOL2024100992,2025-03-21,BASE,4466.89
CONT1000992,BOL2024100992,2025-03-21,FUEL,916.86
CONT1000992,BOL2024100992,2025-03-21,DEMURRAGE,2806.67
CONT1000992,BOL2024100992,2025-03-21,DETENTION,2740.61
CONT1000992,BOL2024100992,2025-03-21,ACCESSORIAL,198.47
CONT1000993,BOL2024100993,2025-04-02,BASE,4128.56
CONT1000993,BOL2024100993,2025-04-02,FUEL,598.63
CONT1000993,BOL2024100993,2025-04-02,CHASSIS,153.35
CONT1000994,BOL2024100994,2025-07-22,BASE,6858.0
CONT1000994,BOL2024100994,2025-07-22,FUEL,1168.85
CONT1000994,BOL2024100994,2025-07-22,CHASSIS,131.44
CONT1000995,BOL2024100995,2024-12-31,BASE,2410.77
CONT1000995,BOL2024100995,2024-12-31,FUEL,462.0
CONT1000995,BOL2024100995,2024-12-31,CHASSIS,282.71
CONT1000996,BOL2024100996,2024-10-02,BASE,4303.2
CONT1000996,BOL2024100996,2024-10-02,FUEL,529.89
CONT1000996,BOL2024100996,2024-10-02,PRE_PULL,967.03
CONT1000996,BOL2024100996,2024-10-02,CHASSIS,570.82
CONT1000997,BOL2024100997,2024-07-03,BASE,3195.83
CONT1000997,BOL2024100997,2024-07-03,FUEL,402.21
CONT1000997,BOL2024100997,2024-07-03,CHASSIS,545.45
CONT1000998,BOL2024100998,2024-07-26,BASE,4645.55
CONT1000998,BOL2024100998,2024-07-26,FUEL,929.61
CONT1000998,BOL2024100998,2024-07-26,DETENTION,121.1
