container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days,CUSTOMS_RELEASED,DELIVERED_TO_NODE,DESTINATION_GATE_OUT,DESTINATION_PORT_ARRIVAL,EMPTY_RETURNED,LOADED_ON_VESSEL,ORIGIN_GATE_IN,VESSEL_DEPARTED,VESSEL_DISCHARGE,port_arrival_to_discharge_days,discharge_to_customs_days,customs_to_gateout_days,gateout_to_delivery_days,delivery_to_empty_return_days,arrival_to_empty_return_days,ACCESSORIAL,BASE,CHASSIS,DEMURRAGE,DETENTION,FUEL,PRE_PULL,STORAGE,total_accessorial_cost,total_cost,has_accessorial_risk,delay_risk_label,recommended_action_label
CONT1000787,BOL2024100787,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,139,36817.18,MEDIUM,2024-08-04,2024-09-04,2024-09-04,0,2024-09-06,2024-09-10,2024-09-06,2024-09-04,2024-09-15,2024-08-02,2024-08-01,2024-08-04,2024-09-04,0,2,0,4,5,11,0.0,4946.72,459.17,0.0,0.0,540.61,0.0,0.0,459.17,5946.5,0,0,WAIT_AND_MONITOR
CONT1000788,BOL2024100788,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,72,125933.44,MEDIUM,2024-08-14,2024-09-20,2024-09-30,10,2024-10-02,2024-10-09,2024-10-07,2024-09-30,2024-10-12,2024-08-13,2024-08-05,2024-08-14,2024-09-30,0,2,5,2,3,12,0.0,4558.4,212.38,1186.6,842.03,672.59,0.0,0.0,2241.0099999999998,7471.999999999999,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000789,BOL2024100789,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,126,61575.44,HIGH,2025-08-03,2025-08-22,2025-09-20,29,2025-09-26,2025-09-29,2025-09-26,2025-09-20,2025-10-06,2025-07-31,2025-07-27,2025-08-03,2025-09-22,2,4,0,3,7,16,0.0,3204.52,240.12,5547.41,0.0,643.7,552.95,0.0,6340.48,10188.700000000003,1,1,ESCALATE_TO_OPS
CONT1000790,BOL2024100790,Singapore,Savannah,BlueWave,PREMIUM_OCEAN,33,39329.91,HIGH,2024-10-24,2024-11-09,2024-11-09,0,2024-11-09,2024-11-14,2024-11-10,2024-11-09,2024-11-17,2024-10-21,2024-10-15,2024-10-24,2024-11-09,0,0,1,4,3,8,446.85,6806.06,0.0,0.0,0.0,1061.38,0.0,0.0,446.85,8314.29,0,0,WAIT_AND_MONITOR
CONT1000791,BOL2024100791,Ningbo,Houston,PacificLine,STANDARD_OCEAN,99,47371.69,LOW,2025-05-13,2025-06-10,2025-06-10,0,2025-06-11,2025-06-14,2025-06-14,2025-06-10,2025-06-19,2025-05-11,2025-05-05,2025-05-13,2025-06-10,0,1,3,0,5,9,124.63,2656.59,0.0,0.0,0.0,256.0,0.0,0.0,124.63,3037.2200000000003,0,0,WAIT_AND_MONITOR
CONT1000792,BOL2024100792,Ningbo,Houston,OceanBridge,PREMIUM_OCEAN,57,13931.31,MEDIUM,2024-04-12,2024-05-05,2024-05-25,20,2024-05-29,2024-06-03,2024-06-03,2024-05-25,2024-06-08,2024-04-11,2024-04-05,2024-04-12,2024-05-28,3,1,5,0,5,14,720.62,5680.96,547.67,0.0,2659.64,959.67,0.0,0.0,3927.93,10568.560000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000793,BOL2024100793,Yantian,New York/New Jersey,NorthStar,STANDARD_OCEAN,86,117429.35,MEDIUM,2024-12-02,2025-01-08,2025-01-08,0,2025-01-10,2025-01-15,2025-01-12,2025-01-08,2025-01-25,2024-11-29,2024-11-27,2024-12-02,2025-01-10,2,0,2,3,10,17,165.83,2959.73,202.66,0.0,0.0,281.22,792.25,0.0,1160.74,4401.69,1,0,WAIT_AND_MONITOR
CONT1000794,BOL2024100794,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,88,33410.65,LOW,2025-08-02,2025-09-07,2025-09-18,11,2025-09-22,2025-09-25,2025-09-25,2025-09-18,2025-09-27,2025-07-30,2025-07-24,2025-08-02,2025-09-18,0,4,3,0,2,9,0.0,4205.46,0.0,1176.25,808.17,899.04,0.0,0.0,1984.42,7088.92,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000795,BOL2024100795,Busan,Long Beach,BlueWave,PREMIUM_OCEAN,119,82773.41,MEDIUM,2024-11-16,2024-12-07,2024-12-07,0,2024-12-08,2024-12-14,2024-12-10,2024-12-07,2024-12-15,2024-11-15,2024-11-13,2024-11-16,2024-12-07,0,1,2,4,1,8,0.0,7433.04,630.74,0.0,0.0,1598.46,0.0,0.0,630.74,9662.24,0,0,WAIT_AND_MONITOR
CONT1000796,BOL2024100796,Yantian,Seattle,OceanBridge,STANDARD_OCEAN,126,33043.36,LOW,2024-12-05,2025-01-07,2025-01-10,3,2025-01-11,2025-01-18,2025-01-16,2025-01-10,2025-01-26,2024-12-04,2024-11-26,2024-12-05,2025-01-10,0,1,5,2,8,16,669.15,3780.39,609.21,0.0,0.0,730.33,0.0,0.0,1278.3600000000001,5789.08,1,0,WAIT_AND_MONITOR
CONT1000797,BOL2024100797,Busan,Seattle,GlobalMar,STANDARD_OCEAN,35,21553.63,MEDIUM,2025-05-13,2025-06-17,2025-06-17,0,2025-06-20,2025-06-26,2025-06-25,2025-06-17,2025-06-29,2025-05-10,2025-05-10,2025-05-13,2025-06-18,1,2,5,1,3,12,0.0,3895.57,373.59,0.0,0.0,481.4,0.0,0.0,373.59,4750.56,0,0,WAIT_AND_MONITOR
CONT1000798,BOL2024100798,Ningbo,Houston,PacificLine,PREMIUM_OCEAN,58,45622.62,LOW,2024-03-24,2024-04-15,2024-04-16,1,2024-04-24,2024-04-27,2024-04-26,2024-04-16,2024-05-02,2024-03-23,2024-03-19,2024-03-24,2024-04-19,3,5,2,1,5,16,834.56,6324.27,196.93,0.0,0.0,1188.88,0.0,0.0,1031.49,8544.640000000001,1,0,WAIT_AND_MONITOR
CONT1000799,BOL2024100799,Yantian,Houston,BlueWave,STANDARD_OCEAN,137,80245.5,LOW,2024-03-18,2024-04-05,2024-04-05,0,2024-04-10,2024-04-12,2024-04-11,2024-04-05,2024-04-17,2024-03-15,2024-03-14,2024-03-18,2024-04-07,2,3,1,1,5,12,0.0,5099.68,195.07,0.0,0.0,1110.1,0.0,0.0,195.07,6404.85,0,0,WAIT_AND_MONITOR
CONT1000800,BOL2024100800,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,62,57612.04,MEDIUM,2025-08-15,2025-09-14,2025-09-18,4,2025-09-22,2025-09-30,2025-09-27,2025-09-18,2025-10-05,2025-08-14,2025-08-11,2025-08-15,2025-09-20,2,2,5,3,5,17,0.0,2851.88,0.0,0.0,0.0,520.67,1028.94,90.78,1119.72,4492.27,1,0,WAIT_AND_MONITOR
CONT1000801,BOL2024100801,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,128,24625.11,MEDIUM,2025-07-10,2025-08-14,2025-08-15,1,2025-08-21,2025-08-25,2025-08-23,2025-08-15,2025-09-03,2025-07-08,2025-07-07,2025-07-10,2025-08-17,2,4,2,2,9,19,0.0,3217.7,416.91,0.0,0.0,706.7,0.0,0.0,416.91,4341.3099999999995,0,0,WAIT_AND_MONITOR
CONT1000802,BOL2024100802,Singapore,Long Beach,GlobalMar,STANDARD_OCEAN,82,108666.79,MEDIUM,2025-02-05,2025-03-02,2025-03-03,1,2025-03-04,2025-03-11,2025-03-08,2025-03-03,2025-03-14,2025-02-02,2025-01-30,2025-02-05,2025-03-04,1,0,4,3,3,11,0.0,4276.99,0.0,0.0,0.0,796.69,0.0,0.0,0.0,5073.68,0,0,WAIT_AND_MONITOR
CONT1000803,BOL2024100803,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,109,23322.93,HIGH,2025-06-06,2025-06-26,2025-07-04,8,2025-07-10,2025-07-15,2025-07-13,2025-07-04,2025-07-20,2025-06-03,2025-05-30,2025-06-06,2025-07-05,1,5,3,2,5,16,0.0,4408.59,0.0,554.61,0.0,777.9,1212.52,0.0,1767.13,6953.619999999999,1,1,UPGRADE_TO_PREMIUM_OPTION
CONT1000804,BOL2024100804,Yantian,Savannah,BlueWave,STANDARD_OCEAN,50,123221.19,LOW,2024-09-01,2024-10-08,2024-10-14,6,2024-10-16,2024-10-21,2024-10-20,2024-10-14,2024-10-26,2024-08-30,2024-08-28,2024-09-01,2024-10-16,2,0,4,1,5,12,0.0,3534.08,597.12,101.38,123.77,491.28,0.0,0.0,822.27,4847.63,1,0,WAIT_AND_MONITOR
CONT1000805,BOL2024100805,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,45,53438.36,MEDIUM,2024-06-12,2024-07-05,2024-07-05,0,2024-07-07,2024-07-11,2024-07-07,2024-07-05,2024-07-14,2024-06-10,2024-06-08,2024-06-12,2024-07-07,2,0,0,4,3,9,747.01,3078.28,0.0,0.0,0.0,636.04,0.0,0.0,747.01,4461.33,0,0,WAIT_AND_MONITOR
CONT1000806,BOL2024100806,Singapore,Houston,NorthStar,STANDARD_OCEAN,64,98523.54,LOW,2025-01-02,2025-01-21,2025-01-24,3,2025-01-31,2025-02-04,2025-02-02,2025-01-24,2025-02-14,2025-01-01,2024-12-27,2025-01-02,2025-01-27,3,4,2,2,10,21,0.0,3085.0,401.73,0.0,0.0,620.58,0.0,0.0,401.73,4107.3099999999995,0,0,WAIT_AND_MONITOR
CONT1000807,BOL2024100807,Busan,Long Beach,BlueWave,STANDARD_OCEAN,67,69943.03,MEDIUM,2024-09-27,2024-10-26,2024-10-31,5,2024-11-02,2024-11-07,2024-11-07,2024-10-31,2024-11-13,2024-09-24,2024-09-21,2024-09-27,2024-10-31,0,2,5,0,6,13,0.0,3160.36,0.0,0.0,0.0,565.32,598.2,0.0,598.2,4323.88,0,0,WAIT_AND_MONITOR
CONT1000808,BOL2024100808,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,107,18726.17,LOW,2025-06-14,2025-07-13,2025-07-13,0,2025-07-17,2025-07-22,2025-07-20,2025-07-13,2025-07-28,2025-06-13,2025-06-05,2025-06-14,2025-07-14,1,3,3,2,6,15,0.0,4717.48,0.0,0.0,0.0,428.45,556.2,0.0,556.2,5702.129999999999,0,0,WAIT_AND_MONITOR
CONT1000809,BOL2024100809,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,90,39130.66,LOW,2024-02-10,2024-03-19,2024-03-20,1,2024-03-23,2024-03-26,2024-03-25,2024-03-20,2024-04-03,2024-02-09,2024-02-02,2024-02-10,2024-03-21,1,2,2,1,8,14,0.0,3964.89,0.0,0.0,0.0,513.99,0.0,0.0,0.0,4478.88,0,0,WAIT_AND_MONITOR
CONT1000810,BOL2024100810,Shanghai,Houston,PacificLine,STANDARD_OCEAN,75,47462.4,LOW,2025-10-10,2025-11-05,2025-11-10,5,2025-11-13,2025-11-20,2025-11-17,2025-11-10,2025-11-30,2025-10-09,2025-10-03,2025-10-10,2025-11-10,0,3,4,3,10,20,0.0,4228.96,158.02,0.0,287.04,558.71,0.0,0.0,445.06000000000006,5232.7300000000005,0,0,WAIT_AND_MONITOR
CONT1000811,BOL2024100811,Ho Chi Minh,Savannah,PacificLine,STANDARD_OCEAN,104,142388.21,LOW,2024-06-27,2024-07-27,2024-08-01,5,2024-08-09,2024-08-15,2024-08-12,2024-08-01,2024-08-19,2024-06-24,2024-06-20,2024-06-27,2024-08-04,3,5,3,3,4,18,0.0,4569.35,331.63,260.95,184.76,514.91,0.0,0.0,777.3399999999999,5861.6,1,0,WAIT_AND_MONITOR
CONT1000812,BOL2024100812,Yantian,Savannah,BlueWave,STANDARD_OCEAN,104,80087.49,HIGH,2025-06-13,2025-07-09,2025-07-10,1,2025-07-16,2025-07-21,2025-07-18,2025-07-10,2025-07-28,2025-06-10,2025-06-08,2025-06-13,2025-07-12,2,4,2,3,7,18,0.0,3998.55,324.64,0.0,0.0,734.18,0.0,0.0,324.64,5057.370000000001,0,0,WAIT_AND_MONITOR
CONT1000813,BOL2024100813,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,132,34845.86,MEDIUM,2024-12-27,2025-01-25,2025-02-01,7,2025-02-06,2025-02-09,2025-02-06,2025-02-01,2025-02-16,2024-12-26,2024-12-22,2024-12-27,2025-02-02,1,4,0,3,7,15,0.0,3278.73,143.87,0.0,0.0,413.09,0.0,0.0,143.87,3835.69,0,1,WAIT_AND_MONITOR
CONT1000814,BOL2024100814,Busan,Savannah,BlueWave,STANDARD_OCEAN,120,31224.07,LOW,2025-05-28,2025-06-19,2025-06-19,0,2025-06-26,2025-06-27,2025-06-26,2025-06-19,2025-07-06,2025-05-26,2025-05-19,2025-05-28,2025-06-22,3,4,0,1,9,17,0.0,3291.58,616.5,0.0,0.0,539.58,0.0,0.0,616.5,4447.66,0,0,WAIT_AND_MONITOR
CONT1000815,BOL2024100815,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,79,123563.51,MEDIUM,2025-06-10,2025-07-18,2025-07-18,0,2025-07-23,2025-07-25,2025-07-24,2025-07-18,2025-07-31,2025-06-08,2025-06-06,2025-06-10,2025-07-19,1,4,1,1,6,13,0.0,4247.13,638.0,0.0,0.0,585.58,0.0,0.0,638.0,5470.71,0,0,WAIT_AND_MONITOR
CONT1000816,BOL2024100816,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,38,21776.15,LOW,2024-06-10,2024-07-09,2024-07-13,4,2024-07-15,2024-07-18,2024-07-16,2024-07-13,2024-07-26,2024-06-09,2024-06-01,2024-06-10,2024-07-13,0,2,1,2,8,13,0.0,3149.47,263.96,0.0,0.0,315.18,646.95,0.0,910.9100000000001,4375.5599999999995,1,0,WAIT_AND_MONITOR
CONT1000817,BOL2024100817,Singapore,Long Beach,NorthStar,STANDARD_OCEAN,37,85000.39,LOW,2024-12-04,2025-01-14,2025-01-22,8,2025-01-25,2025-01-31,2025-01-30,2025-01-22,2025-02-04,2024-12-03,2024-11-28,2024-12-04,2025-01-25,3,0,5,1,4,13,0.0,3994.81,433.99,0.0,0.0,707.75,0.0,0.0,433.99,5136.549999999999,0,1,WAIT_AND_MONITOR
CONT1000818,BOL2024100818,Busan,Houston,NorthStar,PREMIUM_OCEAN,113,19659.3,LOW,2025-05-05,2025-05-25,2025-06-03,9,2025-06-05,2025-06-07,2025-06-06,2025-06-03,2025-06-11,2025-05-03,2025-05-01,2025-05-05,2025-06-05,2,0,1,1,4,8,0.0,5794.14,372.9,347.16,0.0,763.29,516.38,0.0,1236.44,7793.87,1,1,WAIT_AND_MONITOR
CONT1000819,BOL2024100819,Shanghai,Long Beach,BlueWave,STANDARD_OCEAN,49,36309.85,HIGH,2024-05-10,2024-06-15,2024-07-05,20,2024-07-07,2024-07-16,2024-07-12,2024-07-05,2024-07-22,2024-05-09,2024-05-04,2024-05-10,2024-07-06,1,1,5,4,6,17,0.0,2401.48,0.0,2059.27,3197.51,258.93,414.01,1400.0,7070.790000000001,9731.2,1,1,ESCALATE_TO_OPS
CONT1000820,BOL2024100820,Ningbo,Houston,PacificLine,STANDARD_OCEAN,45,29866.41,HIGH,2024-02-10,2024-03-17,2024-03-17,0,2024-03-20,2024-03-23,2024-03-20,2024-03-17,2024-04-01,2024-02-08,2024-02-07,2024-02-10,2024-03-18,1,2,0,3,9,15,0.0,4827.26,0.0,0.0,0.0,745.8,0.0,0.0,0.0,5573.06,0,0,WAIT_AND_MONITOR
CONT1000821,BOL2024100821,Shanghai,Long Beach,GlobalMar,PREMIUM_OCEAN,12,67342.59,MEDIUM,2024-07-03,2024-08-02,2024-08-02,0,2024-08-06,2024-08-14,2024-08-11,2024-08-02,2024-08-22,2024-07-01,2024-06-25,2024-07-03,2024-08-03,1,3,5,3,8,20,0.0,8226.13,0.0,0.0,0.0,836.39,0.0,0.0,0.0,9062.519999999999,0,0,WAIT_AND_MONITOR
CONT1000822,BOL2024100822,Singapore,Houston,GlobalMar,STANDARD_OCEAN,122,35299.79,LOW,2024-03-28,2024-04-21,2024-04-21,0,2024-04-24,2024-04-27,2024-04-25,2024-04-21,2024-04-30,2024-03-27,2024-03-20,2024-03-28,2024-04-21,0,3,1,2,3,9,0.0,2605.22,0.0,0.0,0.0,302.81,1026.71,0.0,1026.71,3934.74,1,0,WAIT_AND_MONITOR
CONT1000823,BOL2024100823,Ho Chi Minh,New York/New Jersey,NorthStar,STANDARD_OCEAN,113,30173.06,HIGH,2024-06-23,2024-07-18,2024-07-24,6,2024-07-31,2024-08-08,2024-08-05,2024-07-24,2024-08-18,2024-06-21,2024-06-17,2024-06-23,2024-07-26,2,5,5,3,10,25,0.0,3603.99,0.0,0.0,0.0,767.88,0.0,0.0,0.0,4371.87,0,0,WAIT_AND_MONITOR
CONT1000824,BOL2024100824,Ho Chi Minh,Long Beach,PacificLine,STANDARD_OCEAN,138,37938.23,HIGH,2024-07-05,2024-08-11,2024-08-11,0,2024-08-13,2024-08-20,2024-08-16,2024-08-11,2024-08-21,2024-07-02,2024-06-29,2024-07-05,2024-08-11,0,2,3,4,1,10,398.55,3695.72,0.0,0.0,0.0,604.8,0.0,0.0,398.55,4699.07,0,0,WAIT_AND_MONITOR
CONT1000825,BOL2024100825,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,25,19860.56,MEDIUM,2025-04-09,2025-05-16,2025-05-21,5,2025-05-23,2025-05-27,2025-05-25,2025-05-21,2025-06-02,2025-04-06,2025-04-05,2025-04-09,2025-05-22,1,1,2,2,6,12,0.0,3985.91,159.32,0.0,0.0,629.85,0.0,0.0,159.32,4775.08,0,0,WAIT_AND_MONITOR
CONT1000826,BOL2024100826,Ningbo,New York/New Jersey,NorthStar,STANDARD_OCEAN,12,67522.52,MEDIUM,2024-05-15,2024-06-05,2024-06-05,0,2024-06-08,2024-06-14,2024-06-13,2024-06-05,2024-06-17,2024-05-14,2024-05-08,2024-05-15,2024-06-08,3,0,5,1,3,12,0.0,3593.81,162.35,0.0,0.0,740.74,0.0,0.0,162.35,4496.900000000001,0,0,WAIT_AND_MONITOR
CONT1000827,BOL2024100827,Ningbo,Savannah,PacificLine,STANDARD_OCEAN,32,46243.1,LOW,2025-03-05,2025-03-27,2025-03-29,2,2025-03-30,2025-04-04,2025-04-01,2025-03-29,2025-04-06,2025-03-04,2025-02-27,2025-03-05,2025-03-29,0,1,2,3,2,8,0.0,4085.44,326.38,0.0,0.0,776.9,744.06,0.0,1070.44,5932.78,1,0,WAIT_AND_MONITOR
CONT1000828,BOL2024100828,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,136,54368.14,HIGH,2025-09-06,2025-09-25,2025-09-26,1,2025-09-30,2025-10-03,2025-10-01,2025-09-26,2025-10-08,2025-09-04,2025-09-01,2025-09-06,2025-09-27,1,3,1,2,5,12,0.0,4540.99,0.0,0.0,0.0,680.47,0.0,0.0,0.0,5221.46,0,0,WAIT_AND_MONITOR
CONT1000829,BOL2024100829,Shanghai,Los Angeles,NorthStar,STANDARD_OCEAN,8,29709.65,LOW,2025-11-06,2025-11-28,2025-12-14,16,2025-12-17,2025-12-22,2025-12-19,2025-12-14,2025-12-25,2025-11-03,2025-10-31,2025-11-06,2025-12-17,3,0,2,3,3,11,0.0,4347.27,0.0,1441.65,0.0,935.96,0.0,0.0,1441.65,6724.880000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000830,BOL2024100830,Singapore,Houston,NorthStar,STANDARD_OCEAN,102,49861.62,LOW,2025-06-18,2025-07-19,2025-07-22,3,2025-07-25,2025-07-27,2025-07-25,2025-07-22,2025-07-29,2025-06-16,2025-06-14,2025-06-18,2025-07-22,0,3,0,2,2,7,0.0,3577.0,618.57,0.0,0.0,432.24,0.0,0.0,618.57,4627.8099999999995,0,0,WAIT_AND_MONITOR
CONT1000831,BOL2024100831,Shanghai,Houston,PacificLine,PREMIUM_OCEAN,105,55980.95,HIGH,2025-03-15,2025-04-05,2025-04-05,0,2025-04-06,2025-04-09,2025-04-08,2025-04-05,2025-04-19,2025-03-13,2025-03-07,2025-03-15,2025-04-05,0,1,2,1,10,14,0.0,8019.21,439.39,0.0,0.0,1660.09,532.71,0.0,972.1,10651.399999999998,1,0,WAIT_AND_MONITOR
CONT1000832,BOL2024100832,Yantian,Savannah,PacificLine,PREMIUM_OCEAN,73,14078.97,MEDIUM,2024-04-10,2024-05-07,2024-05-07,0,2024-05-10,2024-05-16,2024-05-13,2024-05-07,2024-05-23,2024-04-08,2024-04-03,2024-04-10,2024-05-10,3,0,3,3,7,16,600.81,7760.84,625.52,0.0,0.0,1084.11,519.54,0.0,1745.87,10590.820000000002,1,0,WAIT_AND_MONITOR
CONT1000833,BOL2024100833,Busan,Long Beach,BlueWave,STANDARD_OCEAN,112,31623.21,LOW,2024-10-17,2024-11-23,2024-11-29,6,2024-12-04,2024-12-06,2024-12-06,2024-11-29,2024-12-16,2024-10-16,2024-10-08,2024-10-17,2024-12-01,2,3,2,0,10,17,0.0,4599.79,243.58,0.0,0.0,794.85,0.0,0.0,243.58,5638.22,0,0,WAIT_AND_MONITOR
CONT1000834,BOL2024100834,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,38,22207.21,HIGH,2024-01-08,2024-02-13,2024-02-20,7,2024-02-25,2024-03-03,2024-03-01,2024-02-20,2024-03-12,2024-01-06,2023-12-30,2024-01-08,2024-02-22,2,3,5,2,9,21,0.0,2805.25,0.0,650.29,0.0,310.29,371.17,0.0,1021.46,4137.0,1,1,WAIT_AND_MONITOR
CONT1000835,BOL2024100835,Ho Chi Minh,Los Angeles,NorthStar,STANDARD_OCEAN,88,35085.82,HIGH,2025-11-01,2025-11-25,2025-11-30,5,2025-12-04,2025-12-11,2025-12-08,2025-11-30,2025-12-13,2025-10-31,2025-10-27,2025-11-01,2025-12-01,1,3,4,3,2,13,436.63,3377.5,418.41,0.0,0.0,658.55,1243.87,0.0,2098.91,6134.96,1,0,WAIT_AND_MONITOR
CONT1000836,BOL2024100836,Busan,Seattle,BlueWave,STANDARD_OCEAN,72,69639.49,MEDIUM,2024-06-07,2024-07-08,2024-07-08,0,2024-07-15,2024-07-21,2024-07-19,2024-07-08,2024-07-25,2024-06-06,2024-06-03,2024-06-07,2024-07-10,2,5,4,2,4,17,0.0,4980.65,120.63,0.0,0.0,759.01,0.0,0.0,120.63,5860.29,0,0,WAIT_AND_MONITOR
CONT1000837,BOL2024100837,Yantian,Savannah,NorthStar,STANDARD_OCEAN,78,119800.59,LOW,2025-08-01,2025-08-30,2025-08-30,0,2025-09-05,2025-09-08,2025-09-05,2025-08-30,2025-09-13,2025-07-29,2025-07-25,2025-08-01,2025-09-02,3,3,0,3,5,14,0.0,3578.42,0.0,0.0,0.0,583.15,625.55,0.0,625.55,4787.12,0,0,WAIT_AND_MONITOR
CONT1000838,BOL2024100838,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,131,87209.46,LOW,2025-02-27,2025-04-03,2025-04-06,3,2025-04-12,2025-04-14,2025-04-14,2025-04-06,2025-04-24,2025-02-26,2025-02-24,2025-02-27,2025-04-09,3,3,2,0,10,18,0.0,3925.32,423.37,0.0,0.0,742.38,710.82,0.0,1134.19,5801.889999999999,1,0,WAIT_AND_MONITOR
CONT1000839,BOL2024100839,Ningbo,Seattle,PacificLine,STANDARD_OCEAN,72,156705.37,MEDIUM,2025-07-22,2025-08-24,2025-08-24,0,2025-08-29,2025-09-02,2025-08-31,2025-08-24,2025-09-03,2025-07-20,2025-07-14,2025-07-22,2025-08-26,2,3,2,2,1,10,242.99,4060.64,342.49,0.0,0.0,852.88,0.0,0.0,585.48,5498.999999999999,0,0,WAIT_AND_MONITOR
CONT1000840,BOL2024100840,Yantian,Savannah,GlobalMar,PREMIUM_OCEAN,66,79344.35,MEDIUM,2025-02-11,2025-03-01,2025-03-07,6,2025-03-10,2025-03-15,2025-03-12,2025-03-07,2025-03-16,2025-02-09,2025-02-04,2025-02-11,2025-03-08,1,2,2,3,1,9,0.0,8985.47,295.23,0.0,0.0,1307.04,0.0,181.66,476.89,10769.399999999998,0,0,WAIT_AND_MONITOR
CONT1000841,BOL2024100841,Busan,Houston,OceanBridge,PREMIUM_OCEAN,94,26622.75,MEDIUM,2024-04-12,2024-05-02,2024-05-02,0,2024-05-09,2024-05-13,2024-05-09,2024-05-02,2024-05-15,2024-04-10,2024-04-06,2024-04-12,2024-05-04,2,5,0,4,2,13,0.0,4908.35,0.0,0.0,0.0,597.61,0.0,0.0,0.0,5505.96,0,0,WAIT_AND_MONITOR
CONT1000842,BOL2024100842,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,9,98611.11,HIGH,2024-06-13,2024-07-13,2024-07-18,5,2024-07-22,2024-07-30,2024-07-27,2024-07-18,2024-08-03,2024-06-10,2024-06-08,2024-06-13,2024-07-18,0,4,5,3,4,16,0.0,4357.29,432.1,0.0,0.0,658.53,0.0,0.0,432.1,5447.92,0,0,WAIT_AND_MONITOR
CONT1000843,BOL2024100843,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,30,29693.53,HIGH,2025-09-06,2025-10-07,2025-10-13,6,2025-10-14,2025-10-20,2025-10-19,2025-10-13,2025-10-28,2025-09-05,2025-09-02,2025-09-06,2025-10-13,0,1,5,1,8,15,0.0,3481.14,446.72,0.0,0.0,436.58,0.0,0.0,446.72,4364.44,0,0,WAIT_AND_MONITOR
CONT1000844,BOL2024100844,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,17,45328.71,LOW,2025-01-14,2025-02-03,2025-02-06,3,2025-02-11,2025-02-20,2025-02-16,2025-02-06,2025-02-24,2025-01-12,2025-01-08,2025-01-14,2025-02-08,2,3,5,4,4,18,0.0,5096.08,0.0,0.0,0.0,751.06,0.0,0.0,0.0,5847.139999999999,0,0,WAIT_AND_MONITOR
CONT1000845,BOL2024100845,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,81,74488.49,LOW,2025-09-20,2025-10-28,2025-10-28,0,2025-10-31,2025-11-02,2025-10-31,2025-10-28,2025-11-08,2025-09-17,2025-09-11,2025-09-20,2025-10-31,3,0,0,2,6,11,0.0,4871.65,0.0,0.0,0.0,796.55,473.62,0.0,473.62,6141.82,0,0,WAIT_AND_MONITOR
CONT1000846,BOL2024100846,Singapore,Savannah,BlueWave,STANDARD_OCEAN,134,41836.09,MEDIUM,2024-06-28,2024-08-05,2024-08-05,0,2024-08-08,2024-08-12,2024-08-12,2024-08-05,2024-08-18,2024-06-27,2024-06-25,2024-06-28,2024-08-05,0,3,4,0,6,13,127.65,4348.65,0.0,0.0,0.0,517.3,0.0,0.0,127.65,4993.599999999999,0,0,WAIT_AND_MONITOR
CONT1000847,BOL2024100847,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,81,35951.9,LOW,2025-11-03,2025-12-07,2025-12-15,8,2025-12-20,2025-12-23,2025-12-23,2025-12-15,2025-12-26,2025-10-31,2025-10-26,2025-11-03,2025-12-17,2,3,3,0,3,11,0.0,3438.69,0.0,0.0,416.18,517.78,0.0,339.91,756.09,4712.56,1,1,WAIT_AND_MONITOR
CONT1000848,BOL2024100848,Ningbo,Los Angeles,PacificLine,PREMIUM_OCEAN,51,12408.3,MEDIUM,2025-06-06,2025-07-06,2025-07-06,0,2025-07-09,2025-07-10,2025-07-09,2025-07-06,2025-07-20,2025-06-04,2025-05-29,2025-06-06,2025-07-06,0,3,0,1,10,14,0.0,5559.11,346.08,0.0,0.0,616.75,956.98,0.0,1303.06,7478.92,1,0,WAIT_AND_MONITOR
