container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days
CONT1001031,BOL2024101031,Singapore,Savannah,PacificLine,STANDARD_OCEAN,20,59748.84,LOW,2024-11-01,2024-11-29,2024-12-06,7
CONT1001032,BOL2024101032,Shanghai,New York/New Jersey,OceanBridge,STANDARD_OCEAN,80,80088.15,HIGH,2024-06-14,2024-07-23,2024-07-24,1
CONT1001033,BOL2024101033,Ho Chi Minh,Houston,PacificLine,STANDARD_OCEAN,53,99398.21,MEDIUM,2025-08-09,2025-09-13,2025-09-20,7
CONT1001034,BOL2024101034,Busan,Houston,PacificLine,STANDARD_OCEAN,31,74597.8,MEDIUM,2025-01-03,2025-01-22,2025-01-25,3
CONT1001035,BOL2024101035,Yantian,Seattle,GlobalMar,PREMIUM_OCEAN,24,85813.49,LOW,2025-01-23,2025-02-08,2025-02-11,3
CONT1001036,BOL2024101036,Yantian,New York/New Jersey,OceanBridge,PREMIUM_OCEAN,61,31236.01,MEDIUM,2024-05-04,2024-05-26,2024-06-07,12
CONT1001037,BOL2024101037,Singapore,Long Beach,PacificLine,STANDARD_OCEAN,30,20919.85,HIGH,2024-02-29,2024-03-21,2024-03-31,10
CONT1001038,BOL2024101038,Busan,Houston,PacificLine,STANDARD_OCEAN,89,61167.59,LOW,2024-10-21,2024-11-21,2024-11-25,4
CONT1001039,BOL2024101039,Yantian,Savannah,PacificLine,STANDARD_OCEAN,41,65935.0,LOW,2025-09-30,2025-10-29,2025-10-31,2
CONT1001040,BOL2024101040,Ho Chi Minh,Savannah,NorthStar,STANDARD_OCEAN,135,37599.41,MEDIUM,2025-06-16,2025-07-27,2025-07-27,0
CONT1001041,BOL2024101041,Busan,Long Beach,PacificLine,STANDARD_OCEAN,82,22716.29,MEDIUM,2024-08-26,2024-10-05,2024-10-11,6
CONT1001042,BOL2024101042,Ningbo,Los Angeles,BlueWave,STANDARD_OCEAN,38,32407.58,LOW,2024-01-25,2024-02-26,2024-03-02,5
CONT1001043,BOL2024101043,Singapore,Long Beach,PacificLine,STANDARD_OCEAN,19,46294.01,LOW,2025-02-28,2025-03-31,2025-04-04,4
CONT1001044,BOL2024101044,Yantian,Seattle,PacificLine,STANDARD_OCEAN,10,37625.98,MEDIUM,2025-10-14,2025-11-07,2025-11-07,0
CONT1001045,BOL2024101045,Singapore,Long Beach,GlobalMar,STANDARD_OCEAN,86,30804.05,LOW,2024-09-17,2024-10-07,2024-10-10,3
CONT1001046,BOL2024101046,Yantian,Savannah,PacificLine,STANDARD_OCEAN,37,70079.76,LOW,2024-11-27,2025-01-08,2025-01-14,6
CONT1001047,BOL2024101047,Singapore,Seattle,GlobalMar,STANDARD_OCEAN,15,47818.58,LOW,2025-02-09,2025-03-22,2025-03-27,5
CONT1001048,BOL2024101048,Ningbo,Long Beach,GlobalMar,PREMIUM_OCEAN,17,73526.65,LOW,2024-12-12,2025-01-10,2025-01-15,5
CONT1001049,BOL2024101049,Singapore,Long Beach,NorthStar,STANDARD_OCEAN,125,31699.94,MEDIUM,2024-06-08,2024-07-16,2024-07-18,2
CONT1001050,BOL2024101050,Ho Chi Minh,Seattle,NorthStar,PREMIUM_OCEAN,88,90237.52,MEDIUM,2025-02-27,2025-03-14,2025-03-14,0
CONT1001051,BOL2024101051,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,92,19685.58,HIGH,2024-08-01,2024-09-06,2024-09-13,7
CONT1001052,BOL2024101052,Yantian,Los Angeles,OceanBridge,STANDARD_OCEAN,94,58051.74,LOW,2024-10-14,2024-11-01,2024-11-02,1
CONT1001053,BOL2024101053,Busan,Houston,PacificLine,STANDARD_OCEAN,107,44906.94,LOW,2024-06-18,2024-07-24,2024-07-24,0
CONT1001054,BOL2024101054,Ningbo,Savannah,BlueWave,PREMIUM_OCEAN,77,33462.95,HIGH,2024-11-11,2024-12-05,2024-12-10,5
CONT1001055,BOL2024101055,Busan,Los Angeles,NorthStar,STANDARD_OCEAN,123,154920.53,LOW,2024-08-31,2024-09-29,2024-09-29,0
CONT1001056,BOL2024101056,Yantian,Long Beach,PacificLine,STANDARD_OCEAN,36,114625.39,LOW,2024-11-05,2024-11-28,2024-11-30,2
CONT1001057,BOL2024101057,Yantian,Los Angeles,OceanBridge,STANDARD_OCEAN,137,55716.24,MEDIUM,2024-04-04,2024-05-06,2024-05-06,0
CONT1001058,BOL2024101058,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,95,32970.95,MEDIUM,2024-06-06,2024-06-30,2024-06-30,0
CONT1001059,BOL2024101059,Busan,Houston,PacificLine,STANDARD_OCEAN,91,42934.92,LOW,2024-11-13,2024-12-25,2024-12-25,0
CONT1001060,BOL2024101060,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,17,9341.49,HIGH,2024-05-15,2024-06-08,2024-06-08,0
CONT1001061,BOL2024101061,Busan,New York/New Jersey,PacificLine,PREMIUM_OCEAN,19,35778.32,MEDIUM,2024-04-28,2024-05-12,2024-05-18,6
CONT1001062,BOL2024101062,Singapore,Savannah,BlueWave,STANDARD_OCEAN,19,39098.51,LOW,2024-12-07,2025-01-08,2025-01-08,0
CONT1001063,BOL2024101063,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,87,60246.8,HIGH,2024-01-24,2024-02-29,2024-03-11,11
CONT1001064,BOL2024101064,Singapore,Long Beach,GlobalMar,STANDARD_OCEAN,81,28530.99,LOW,2024-07-24,2024-08-17,2024-08-22,5
CONT1001065,BOL2024101065,Yantian,Savannah,GlobalMar,STANDARD_OCEAN,38,23455.79,LOW,2025-03-27,2025-05-05,2025-05-06,1
CONT1001066,BOL2024101066,Yantian,Long Beach,OceanBridge,STANDARD_OCEAN,11,45232.06,LOW,2024-10-07,2024-10-28,2024-10-28,0
CONT1001067,BOL2024101067,Ho Chi Minh,Savannah,PacificLine,STANDARD_OCEAN,97,49593.71,LOW,2024-04-14,2024-05-08,2024-05-08,0
CONT1001068,BOL2024101068,Ho Chi Minh,Seattle,GlobalMar,STANDARD_OCEAN,80,26122.23,MEDIUM,2024-05-24,2024-07-03,2024-07-09,6
CONT1001069,BOL2024101069,Ho Chi Minh,Long Beach,OceanBridge,STANDARD_OCEAN,94,28745.33,MEDIUM,2024-03-13,2024-04-09,2024-04-09,0
CONT1001070,BOL2024101070,Ho Chi Minh,New York/New Jersey,BlueWave,STANDARD_OCEAN,128,63956.15,MEDIUM,2024-05-13,2024-05-31,2024-05-31,0
CONT1001071,BOL2024101071,Singapore,Los Angeles,BlueWave,STANDARD_OCEAN,117,22336.76,LOW,2025-01-27,2025-02-15,2025-02-22,7
CONT1001072,BOL2024101072,Busan,Long Beach,PacificLine,STANDARD_OCEAN,122,39774.94,MEDIUM,2025-08-29,2025-10-06,2025-10-09,3
CONT1001073,BOL2024101073,Ho Chi Minh,Seattle,GlobalMar,STANDARD_OCEAN,28,75183.89,LOW,2024-12-06,2024-12-30,2024-12-30,0
CONT1001074,BOL2024101074,Busan,Savannah,OceanBridge,STANDARD_OCEAN,127,41325.59,MEDIUM,2024-04-05,2024-05-15,2024-05-19,4
CONT1001075,BOL2024101075,Shanghai,New York/New Jersey,GlobalMar,STANDARD_OCEAN,127,59946.67,MEDIUM,2025-10-21,2025-11-30,2025-12-05,5
CONT1001076,BOL2024101076,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,101,43440.99,HIGH,2024-05-27,2024-07-03,2024-07-17,14
CONT1001077,BOL2024101077,Busan,Long Beach,GlobalMar,STANDARD_OCEAN,15,75958.28,MEDIUM,2024-11-28,2024-12-30,2025-01-24,25
CONT1001078,BOL2024101078,Shanghai,New York/New Jersey,BlueWave,PREMIUM_OCEAN,51,47168.88,LOW,2024-12-25,2025-01-23,2025-01-23,0
CONT1001079,BOL2024101079,Yantian,Seattle,PacificLine,PREMIUM_OCEAN,111,141746.05,LOW,2025-08-11,2025-08-29,2025-08-29,0
CONT1001080,BOL2024101080,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,26,44830.29,MEDIUM,2025-07-23,2025-08-30,2025-09-09,10
CONT1001081,BOL2024101081,Yantian,Savannah,NorthStar,STANDARD_OCEAN,113,41556.96,MEDIUM,2025-02-14,2025-03-22,2025-03-23,1
CONT1001082,BOL2024101082,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,131,45193.31,HIGH,2025-07-15,2025-08-07,2025-08-07,0
CONT1001083,BOL2024101083,Busan,Los Angeles,GlobalMar,STANDARD_OCEAN,118,47608.14,MEDIUM,2024-08-01,2024-09-10,2024-09-10,0
CONT1001084,BOL2024101084,Busan,Savannah,GlobalMar,STANDARD_OCEAN,68,46807.43,MEDIUM,2025-07-11,2025-08-20,2025-08-20,0
CONT1001085,BOL2024101085,Ningbo,Houston,BlueWave,PREMIUM_OCEAN,126,36184.13,HIGH,2025-08-10,2025-09-08,2025-09-11,3
CONT1001086,BOL2024101086,Yantian,Savannah,BlueWave,STANDARD_OCEAN,86,89726.08,LOW,2025-03-31,2025-04-23,2025-04-23,0
CONT1001087,BOL2024101087,Busan,Los Angeles,PacificLine,STANDARD_OCEAN,105,26068.65,MEDIUM,2024-04-21,2024-05-30,2024-06-05,6
CONT1001088,BOL2024101088,Yantian,New York/New Jersey,BlueWave,STANDARD_OCEAN,43,50881.34,HIGH,2024-04-02,2024-04-26,2024-04-26,0
CONT1001089,BOL2024101089,Ho Chi Minh,Houston,BlueWave,STANDARD_OCEAN,46,51328.66,MEDIUM,2024-05-30,2024-07-08,2024-07-08,0
CONT1001090,BOL2024101090,Busan,Savannah,GlobalMar,STANDARD_OCEAN,122,44831.2,HIGH,2025-02-03,2025-03-12,2025-03-17,5
CONT1001091,BOL2024101091,Ningbo,Long Beach,GlobalMar,STANDARD_OCEAN,85,28286.5,HIGH,2024-11-02,2024-12-08,2024-12-08,0
CONT1001092,BOL2024101092,Busan,Houston,GlobalMar,PREMIUM_OCEAN,40,25895.52,HIGH,2024-04-01,2024-04-15,2024-04-15,0
CONT1001093,BOL2024101093,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,8,98721.8,LOW,2025-07-16,2025-08-04,2025-08-07,3
CONT1001094,BOL2024101094,Singapore,Savannah,GlobalMar,STANDARD_OCEAN,15,51294.95,LOW,2024-04-22,2024-05-19,2024-05-21,2
CONT1001095,BOL2024101095,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,89,41151.6,LOW,2025-02-07,2025-03-17,2025-03-19,2
CONT1001096,BOL2024101096,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,62,42977.52,LOW,2025-01-25,2025-02-25,2025-03-01,4
CONT1001097,BOL2024101097,Singapore,Long Beach,NorthStar,STANDARD_OCEAN,106,38497.43,LOW,2024-05-22,2024-06-15,2024-06-24,9
CONT1001098,BOL2024101098,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,40,35217.94,LOW,2024-10-22,2024-11-30,2024-12-08,8
CONT1001099,BOL2024101099,Ningbo,Los Angeles,BlueWave,STANDARD_OCEAN,44,55723.29,LOW,2025-10-25,2025-11-12,2025-11-12,0
CONT1001100,BOL2024101100,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,43,38035.34,MEDIUM,2024-05-19,2024-06-08,2024-06-12,4
CONT1001101,BOL2024101101,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,54,39760.64,MEDIUM,2025-09-10,2025-10-11,2025-10-15,4
CONT1001102,BOL2024101102,Busan,Savannah,NorthStar,STANDARD_OCEAN,98,23098.32,MEDIUM,2025-07-19,2025-08-20,2025-09-05,16
CONT1001103,BOL2024101103,Ningbo,Long Beach,NorthStar,STANDARD_OCEAN,135,100648.69,LOW,2025-09-11,2025-09-29,2025-10-02,3
CONT1001104,BOL2024101104,Singapore,Long Beach,PacificLine,STANDARD_OCEAN,101,30960.78,LOW,2024-10-02,2024-11-02,2024-11-11,9
CONT1001105,BOL2024101105,Shanghai,Los Angeles,PacificLine,STANDARD_OCEAN,102,27308.6,LOW,2025-05-09,2025-06-18,2025-06-20,2
CONT1001106,BOL2024101106,Shanghai,Savannah,NorthStar,STANDARD_OCEAN,79,33149.84,MEDIUM,2024-03-22,2024-04-13,2024-04-30,17
CONT1001107,BOL2024101107,Busan,Savannah,BlueWave,PREMIUM_OCEAN,128,21957.61,MEDIUM,2025-06-19,2025-07-05,2025-07-05,0
CONT1001108,BOL2024101108,Singapore,Houston,BlueWave,STANDARD_OCEAN,87,160975.87,HIGH,2025-10-10,2025-11-14,2025-12-08,24
CONT1001109,BOL2024101109,Ho Chi Minh,Los Angeles,GlobalMar,STANDARD_OCEAN,10,55745.55,LOW,2025-07-01,2025-08-12,2025-08-13,1
CONT1001110,BOL2024101110,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,92,21103.5,LOW,2025-04-25,2025-05-31,2025-05-31,0
CONT1001111,BOL2024101111,Busan,Seattle,GlobalMar,STANDARD_OCEAN,17,48194.54,LOW,2024-10-23,2024-11-15,2024-11-15,0
CONT1001112,BOL2024101112,Singapore,Savannah,GlobalMar,STANDARD_OCEAN,23,50416.68,MEDIUM,2025-07-31,2025-08-26,2025-08-26,0
CONT1001113,BOL2024101113,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,21,38910.36,MEDIUM,2024-06-22,2024-07-28,2024-07-29,1
CONT1001114,BOL2024101114,Singapore,Seattle,PacificLine,STANDARD_OCEAN,132,75531.44,MEDIUM,2024-01-28,2024-02-24,2024-02-24,0
CONT1001115,BOL2024101115,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,72,62009.72,MEDIUM,2024-03-19,2024-04-14,2024-04-22,8
CONT1001116,BOL2024101116,Ningbo,Savannah,GlobalMar,STANDARD_OCEAN,11,34173.37,LOW,2024-10-08,2024-11-03,2024-11-08,5
CONT1001117,BOL2024101117,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,46,40308.98,MEDIUM,2024-06-27,2024-08-02,2024-08-07,5
CONT1001118,BOL2024101118,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,68,22683.51,HIGH,2024-06-28,2024-07-24,2024-07-24,0
CONT1001119,BOL2024101119,Busan,Long Beach,PacificLine,STANDARD_OCEAN,29,26063.65,MEDIUM,2024-02-03,2024-03-02,2024-03-04,2
CONT1001120,BOL2024101120,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,113,25342.29,MEDIUM,2025-05-22,2025-07-03,2025-07-03,0
CONT1001121,BOL2024101121,Busan,Long Beach,NorthStar,STANDARD_OCEAN,61,61812.15,MEDIUM,2025-10-14,2025-11-06,2025-11-06,0
CONT1001122,BOL2024101122,Ho Chi Minh,Houston,GlobalMar,STANDARD_OCEAN,75,91940.95,MEDIUM,2024-02-25,2024-04-03,2024-04-04,1
CONT1001123,BOL2024101123,Shanghai,Los Angeles,OceanBridge,PREMIUM_OCEAN,85,23811.57,MEDIUM,2025-04-20,2025-05-16,2025-05-16,0
CONT1001124,BOL2024101124,Busan,Houston,PacificLine,STANDARD_OCEAN,107,52464.06,MEDIUM,2024-08-27,2024-09-26,2024-10-05,9
CONT1001125,BOL2024101125,Busan,Seattle,OceanBridge,STANDARD_OCEAN,81,72053.38,LOW,2025-06-27,2025-07-28,2025-08-07,10
CONT1001126,BOL2024101126,Busan,New York/New Jersey,GlobalMar,STANDARD_OCEAN,18,13290.57,LOW,2025-06-26,2025-08-04,2025-08-12,8
CONT1001127,BOL2024101127,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,77,38121.57,HIGH,2025-03-18,2025-04-24,2025-04-25,1
CONT1001128,BOL2024101128,Yantian,Seattle,GlobalMar,STANDARD_OCEAN,108,87246.67,HIGH,2024-04-10,2024-05-06,2024-05-09,3
CONT1001129,BOL2024101129,Busan,Houston,OceanBridge,STANDARD_OCEAN,57,89846.55,LOW,2025-08-25,2025-10-06,2025-10-06,0
CONT1001130,BOL2024101130,Ho Chi Minh,Seattle,OceanBridge,STANDARD_OCEAN,10,78592.69,MEDIUM,2024-11-16,2024-12-21,2024-12-29,8
CONT1001131,BOL2024101131,Singapore,Los Angeles,BlueWave,STANDARD_OCEAN,33,34511.0,HIGH,2024-01-13,2024-02-13,2024-02-16,3
CONT1001132,BOL2024101132,Ho Chi Minh,Los Angeles,NorthStar,STANDARD_OCEAN,80,20658.57,MEDIUM,2024-12-25,2025-01-19,2025-01-22,3
CONT1001133,BOL2024101133,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,31,40804.45,HIGH,2024-01-25,2024-03-02,2024-03-02,0
CONT1001134,BOL2024101134,Shanghai,Savannah,OceanBridge,PREMIUM_OCEAN,30,38962.65,LOW,2025-09-05,2025-09-22,2025-09-22,0
CONT1001135,BOL2024101135,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,55,9356.28,MEDIUM,2025-11-03,2025-12-15,2025-12-15,0
CONT1001136,BOL2024101136,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,127,20835.03,LOW,2024-09-16,2024-10-13,2024-10-13,0
CONT1001137,BOL2024101137,Singapore,Los Angeles,NorthStar,STANDARD_OCEAN,117,52033.11,LOW,2024-10-10,2024-11-21,2024-12-01,10
CONT1001138,BOL2024101138,Singapore,Houston,GlobalMar,STANDARD_OCEAN,26,109063.85,HIGH,2024-09-20,2024-10-13,2024-10-19,6
CONT1001139,BOL2024101139,Yantian,Los Angeles,NorthStar,STANDARD_OCEAN,23,62606.67,MEDIUM,2025-02-01,2025-03-01,2025-03-15,14
CONT1001140,BOL2024101140,Yantian,Seattle,OceanBridge,STANDARD_OCEAN,133,60580.26,LOW,2025-03-27,2025-04-16,2025-04-17,1
CONT1001141,BOL2024101141,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,133,118225.59,LOW,2024-07-01,2024-08-08,2024-08-10,2
CONT1001142,BOL2024101142,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,35,34565.88,MEDIUM,2025-03-17,2025-04-10,2025-04-12,2
CONT1001143,BOL2024101143,Busan,Houston,GlobalMar,STANDARD_OCEAN,26,90336.11,LOW,2024-04-15,2024-05-04,2024-05-13,9
CONT1001144,BOL2024101144,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,46,66399.93,LOW,2025-04-01,2025-04-19,2025-05-11,22
CONT1001145,BOL2024101145,Singapore,Houston,BlueWave,STANDARD_OCEAN,107,47631.37,LOW,2024-02-08,2024-03-18,2024-03-23,5
CONT1001146,BOL2024101146,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,139,55214.51,MEDIUM,2025-02-04,2025-03-12,2025-03-23,11
CONT1001147,BOL2024101147,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,25,17646.88,LOW,2025-03-22,2025-04-21,2025-04-21,0
CONT1001148,BOL2024101148,Ho Chi Minh,Long Beach,BlueWave,STANDARD_OCEAN,131,44711.23,LOW,2025-01-28,2025-03-09,2025-03-17,8
CONT1001149,BOL2024101149,Shanghai,Savannah,PacificLine,STANDARD_OCEAN,85,72825.62,HIGH,2025-01-02,2025-01-30,2025-02-01,2
CONT1001150,BOL2024101150,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,95,30403.3,LOW,2025-01-09,2025-02-13,2025-02-23,10
CONT1001151,BOL2024101151,Shanghai,New York/New Jersey,GlobalMar,STANDARD_OCEAN,53,47716.54,LOW,2025-10-25,2025-11-18,2025-11-18,0
CONT1001152,BOL2024101152,Ho Chi Minh,Los Angeles,NorthStar,STANDARD_OCEAN,107,43821.54,MEDIUM,2024-07-14,2024-08-10,2024-08-10,0
CONT1001153,BOL2024101153,Shanghai,Houston,GlobalMar,PREMIUM_OCEAN,56,51908.5,MEDIUM,2025-05-13,2025-05-29,2025-05-29,0
CONT1001154,BOL2024101154,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,69,23936.47,HIGH,2024-01-26,2024-03-07,2024-03-07,0
CONT1001155,BOL2024101155,Busan,New York/New Jersey,BlueWave,PREMIUM_OCEAN,123,35801.73,LOW,2025-07-07,2025-07-30,2025-07-31,1
CONT1001156,BOL2024101156,Shanghai,Los Angeles,GlobalMar,STANDARD_OCEAN,18,39629.05,LOW,2024-02-27,2024-03-26,2024-04-01,6
CONT1001157,BOL2024101157,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,125,43046.99,HIGH,2025-10-31,2025-12-09,2025-12-09,0
CONT1001158,BOL2024101158,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,26,18855.21,LOW,2025-08-16,2025-09-10,2025-09-14,4
CONT1001159,BOL2024101159,Shanghai,Houston,OceanBridge,PREMIUM_OCEAN,19,46488.66,HIGH,2025-05-15,2025-05-29,2025-06-03,5
CONT1001160,BOL2024101160,Ningbo,Houston,OceanBridge,STANDARD_OCEAN,20,24634.67,LOW,2024-01-15,2024-02-07,2024-02-10,3
CONT1001161,BOL2024101161,Yantian,Los Angeles,NorthStar,STANDARD_OCEAN,24,35127.62,MEDIUM,2025-09-17,2025-10-10,2025-10-12,2
CONT1001162,BOL2024101162,Shanghai,Los Angeles,NorthStar,PREMIUM_OCEAN,59,29957.3,MEDIUM,2025-09-01,2025-09-22,2025-09-23,1
CONT1001163,BOL2024101163,Busan,Seattle,NorthStar,PREMIUM_OCEAN,90,38086.71,LOW,2024-11-28,2024-12-15,2024-12-16,1
CONT1001164,BOL2024101164,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,24,36671.1,LOW,2024-06-26,2024-07-24,2024-07-26,2
CONT1001165,BOL2024101165,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,102,31879.52,HIGH,2025-03-01,2025-03-24,2025-04-15,22
CONT1001166,BOL2024101166,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,18,58449.99,LOW,2024-09-06,2024-10-12,2024-10-19,7
CONT1001167,BOL2024101167,Ningbo,Los Angeles,PacificLine,PREMIUM_OCEAN,28,69083.87,MEDIUM,2025-01-20,2025-02-08,2025-02-13,5
CONT1001168,BOL2024101168,Shanghai,Los Angeles,OceanBridge,STANDARD_OCEAN,80,179272.07,LOW,2024-04-01,2024-05-11,2024-05-12,1
CONT1001169,BOL2024101169,Busan,Houston,NorthStar,STANDARD_OCEAN,44,44054.06,LOW,2024-05-09,2024-06-02,2024-06-06,4
CONT1001170,BOL2024101170,Singapore,Seattle,PacificLine,STANDARD_OCEAN,69,69512.39,MEDIUM,2025-04-06,2025-05-07,2025-05-07,0
CONT1001171,BOL2024101171,Ningbo,Savannah,BlueWave,STANDARD_OCEAN,135,26491.67,HIGH,2025-09-02,2025-09-25,2025-10-12,17
CONT1001172,BOL2024101172,Ho Chi Minh,Los Angeles,GlobalMar,STANDARD_OCEAN,68,44009.08,MEDIUM,2024-12-22,2025-01-22,2025-01-30,8
CONT1001173,BOL2024101173,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,100,47851.32,MEDIUM,2024-04-07,2024-05-14,2024-05-15,1
CONT1001174,BOL2024101174,Ho Chi Minh,Savannah,OceanBridge,PREMIUM_OCEAN,21,45598.28,MEDIUM,2025-04-20,2025-05-10,2025-05-10,0
CONT1001175,BOL2024101175,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,53,32632.12,HIGH,2025-04-30,2025-06-02,2025-06-03,1
CONT1001176,BOL2024101176,Ningbo,Houston,BlueWave,STANDARD_OCEAN,101,35450.65,LOW,2024-02-25,2024-04-03,2024-04-09,6
CONT1001177,BOL2024101177,Yantian,Long Beach,NorthStar,PREMIUM_OCEAN,19,23221.42,HIGH,2024-09-14,2024-10-08,2024-10-10,2
CONT1001178,BOL2024101178,Shanghai,Houston,BlueWave,STANDARD_OCEAN,48,33154.69,MEDIUM,2025-07-04,2025-07-27,2025-07-31,4
CONT1001179,BOL2024101179,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,68,27984.12,MEDIUM,2024-04-28,2024-05-18,2024-05-21,3
CONT1001180,BOL2024101180,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,115,14170.93,LOW,2025-08-16,2025-09-13,2025-09-17,4
CONT1001181,BOL2024101181,Ningbo,Houston,GlobalMar,STANDARD_OCEAN,91,96018.03,MEDIUM,2024-08-23,2024-10-04,2024-10-11,7
CONT1001182,BOL2024101182,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,104,23850.62,HIGH,2025-02-26,2025-03-22,2025-03-22,0
CONT1001183,BOL2024101183,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,21,25605.09,LOW,2025-08-22,2025-09-24,2025-10-01,7
CONT1001184,BOL2024101184,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,107,44740.47,LOW,2025-09-16,2025-10-18,2025-10-29,11
CONT1001185,BOL2024101185,Yantian,Long Beach,NorthStar,PREMIUM_OCEAN,59,50240.56,LOW,2024-07-17,2024-08-11,2024-08-12,1
CONT1001186,BOL2024101186,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,79,49890.95,MEDIUM,2025-08-05,2025-08-24,2025-08-25,1
CONT1001187,BOL2024101187,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,51,97866.0,MEDIUM,2025-04-14,2025-05-15,2025-05-16,1
CONT1001188,BOL2024101188,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,51,73800.42,HIGH,2025-09-10,2025-10-03,2025-10-22,19
CONT1001189,BOL2024101189,Ho Chi Minh,Savannah,OceanBridge,STANDARD_OCEAN,133,169478.85,HIGH,2024-03-29,2024-04-29,2024-05-05,6
CONT1001190,BOL2024101190,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,11,45902.84,MEDIUM,2025-04-18,2025-05-14,2025-05-14,0
CONT1001191,BOL2024101191,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,119,35711.01,HIGH,2024-09-10,2024-10-08,2024-10-14,6
CONT1001192,BOL2024101192,Ho Chi Minh,Long Beach,PacificLine,STANDARD_OCEAN,9,33561.85,LOW,2024-06-01,2024-07-07,2024-07-12,5
CONT1001193,BOL2024101193,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,137,53325.02,MEDIUM,2025-04-26,2025-06-06,2025-06-06,0
CONT1001194,BOL2024101194,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,33,55754.32,MEDIUM,2025-02-07,2025-03-12,2025-03-13,1
CONT1001195,BOL2024101195,Busan,New York/New Jersey,OceanBridge,STANDARD_OCEAN,11,110952.45,MEDIUM,2024-03-26,2024-04-30,2024-04-30,0
CONT1001196,BOL2024101196,Singapore,Houston,NorthStar,STANDARD_OCEAN,99,85941.07,MEDIUM,2024-08-11,2024-09-02,2024-09-02,0
CONT1001197,BOL2024101197,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,86,37409.77,LOW,2024-01-17,2024-02-19,2024-02-28,9
CONT1001198,BOL2024101198,Ningbo,Houston,NorthStar,STANDARD_OCEAN,14,18819.84,HIGH,2025-08-07,2025-09-17,2025-09-17,0
CONT1001199,BOL2024101199,Busan,New York/New Jersey,OceanBridge,PREMIUM_OCEAN,126,69471.43,MEDIUM,2025-02-19,2025-03-10,2025-03-10,0
CONT1001200,BOL2024101200,Singapore,Houston,BlueWave,STANDARD_OCEAN,106,23775.08,LOW,2025-10-04,2025-10-24,2025-10-24,0
CONT1001201,BOL2024101201,Singapore,Seattle,PacificLine,STANDARD_OCEAN,117,29378.15,MEDIUM,2024-02-03,2024-03-01,2024-03-01,0
CONT1001202,BOL2024101202,Yantian,Houston,PacificLine,PREMIUM_OCEAN,93,28275.96,MEDIUM,2025-07-09,2025-07-29,2025-08-04,6
